"","rent","size","lift","balcony","terrace","is_house","slope","highway","rail_stati","sun_eve","X","Y"
"7129",1500,73,0,1,0,0,0.056102,0,1.191,320.32,687535,245990
"7130",2500,85,0,0,1,0,0.014196,0,0.53,207.77,680685,247130
"7131",1775,75,1,1,0,0,0.004403,0,0.062,238.54,696742,261877
"7132",1760,67,0,0,1,0,0.04459,0,1.706,152.61,680994,264328
"7133",2000,90,0,1,0,0,0.025264,0,2.232,145.77,679316,268259
"7134",2850,133,0,0,0,0,0.06937,0,0.323,124.71,688125,244832
"7135",1107,56,0,0,0,0,0.052087,0,0.294,191.1,684950,238845
"7136",1060,60,0,0,0,0,0.002307,0,0.792,242,698851,260910
"7137",1310,54,0,0,0,0,0.00773,0,0.742,255.32,699733,248986
"7138",1020,62,0,0,0,0,0.014918,0,0.203,255.07,684685,253598
"7139",1220,65,0,0,0,0,0.02597,0,1.571,217.22,697988,244300
"7140",1450,70,0,0,0,0,0.020696,0,0.825,175.82,672116,250744
"7141",1635,95,0,0,0,0,0.008977,0,0.8,257.37,686743,256723
"7142",1930,103,0,0,0,0,0.123323,0,0.334,85.19,686731,255955
"7143",1425,76,0,1,0,0,0.015159,0,1.467,255.26,701432,240517
"7144",1354,77,0,1,0,0,0.038452,0,2.417,256.97,704102,247367
"7145",1225,63,0,1,0,0,0.033622,0,1.326,276.96,676960,251309
"7146",996,75,0,0,0,0,0.024809,0,0.647,173.38,682190,255932
"7147",2600,100,0,0,0,0,0.022597,0,0.332,207.14,688019,244910
"7148",1480,70,0,1,0,0,0.026448,0,1.239,148.85,679050,247555
"7149",2300,110,1,1,0,0,0.029991,0,1.108,230.49,684204,250944
"7150",1750,80,1,0,0,0,0.007266,0,0.214,254.06,696680,244987
"7151",1199,80,0,1,0,0,0.005973,0,0.95,258.62,686220,256933
"7152",1910,130,1,1,0,0,0.014787,0,1.129,272,682997,263211
"7153",1600,65,0,1,0,0,0.004703,0,1.129,217.29,688413,249701
"7154",1560,47,1,1,0,0,0.006837,0,0.653,247.02,697448,261816
"7155",1300,64,0,1,0,0,0.090555,0,0.777,136.96,688146,234564
"7156",1200,60,0,1,0,0,0.033096,0,0.894,319.28,700355,259643
"7157",1550,59,0,0,0,0,0.002402,0,0.451,208.69,682835,248365
"7158",1980,130,1,1,0,0,0.014787,0,1.129,272,682997,263211
"7159",2090,94,1,1,0,0,0.023968,0,0.761,185.87,688562,253338
"7160",1635,95,0,1,0,0,0.008977,0,0.8,257.37,686743,256723
"7161",1993,107,0,1,0,0,0.017191,0,0.747,264.68,681367,258787
"7162",1075,80,1,1,0,0,0.003728,0,0.649,219.01,677632,253965
"7163",1442,76,0,1,0,0,0.018342,0,0.318,180.46,696276,229135
"7164",1210,65,0,1,0,0,0.058243,0,0.954,140.61,697411,261167
"7165",2610,92,0,1,1,0,0.090923,0,1.573,360.71,679663,251031
"7166",1300,76,0,1,0,0,0.035445,0,0.902,281.47,700375,259641
"7167",2617,126,0,1,0,0,0.045113,0,1.57,317.92,679120,251060
"7168",1942,82,0,0,0,0,0.009802,0,0.174,257.28,696711,245374
"7169",1700,65,0,0,0,0,0.031033,0,0.53,305,687482,244270
"7170",1620,88,0,0,0,0,0.051692,0,0.405,301.49,707104,243632
"7171",2200,123,0,0,0,0,0.03471,0,0.706,195.27,700891,257980
"7172",1818,96,0,0,0,0,0.008235,0,0.721,262.17,692702,249296
"7173",2100,140,0,0,0,0,0.020064,0,1.858,242.12,700455,234182
"7174",1800,102,0,0,0,0,0.03077,0,1.309,276.03,679405,250805
"7175",1150,76,0,0,0,0,0.007697,0,0.751,250.39,689153,255504
"7176",1100,47,0,0,0,0,0.075687,0,1.691,360.17,679360,251190
"7177",1251,78,0,0,0,0,0.079012,0,2.095,274.72,673279,253060
"7178",736,38,0,0,0,0,0.038397,0,0.649,310,686815,255501
"7179",700,38,0,0,0,0,0.038397,0,0.649,310,686815,255501
"7180",1400,71,0,0,0,0,0.02166,0,0.286,253.8,705896,239434
"7181",1594,92,0,0,0,0,0.020832,0,0.607,218.95,679720,259514
"7182",1780,103,0,0,0,0,0.072808,0,0.178,400.1,688680,237532
"7183",1424,98,0,0,0,0,0.017436,0,1.481,198.09,675627,254882
"7184",2065,114,0,0,0,0,0.0433,0,1.255,265.28,677923,240951
"7185",1020,54,0,0,0,0,0.029501,0,0.48,183.12,682033,256389
"7186",1780,131,1,1,0,0,0.014787,0,1.129,272,682997,263211
"7187",740,37,1,1,0,0,0.020301,0,2.996,228.9,690597,246308
"7188",2940,175,1,1,0,0,0.03647,0,1.547,276.9,678187,243698
"7189",804,31,1,0,0,0,0.006603,0,0.996,247.62,674205,249351
"7190",810,40,0,0,0,0,0.005604,0,0.278,242.42,682882,273372
"7191",1000,60,0,1,0,0,0.028078,0,0.592,295.94,686512,252335
"7192",1400,64,0,0,0,0,0.019414,0,1.148,208,679780,247645
"7193",1590,78,1,0,0,0,0.068585,0,0.253,129.7,687353,234805
"7194",1996,87,0,1,0,0,0.017369,0,1.06,263.49,683322,241211
"7195",1790,102,0,1,0,0,0.005066,0,0.625,242,682865,273779
"7196",1415,97,0,1,0,0,0.014874,0,0.457,268.02,683054,264589
"7197",1545,125,0,1,0,0,0.005743,0,0.387,261.4,682882,273520
"7198",1860,104,1,1,0,0,0.012315,0,0.193,255.79,700075,260309
"7199",2370,104,1,1,0,0,0.012315,0,0.193,255.79,700075,260309
"7200",2705,148,0,1,0,0,0.004056,0,1.017,236.28,674197,249231
"7201",2220,116,1,1,0,0,0.012315,0,0.193,255.79,700075,260309
"7202",1770,89,0,0,0,0,0.043106,0,1.495,156.32,688919,234334
"7203",1770,90,0,0,0,0,0.003227,0,0.576,242,689451,251174
"7204",1300,67,0,0,0,0,0.008079,0,0.887,241.3,696694,262781
"7205",1470,100,1,1,0,0,0.002315,0,0.971,219.82,698810,260733
"7206",2665,110,0,1,0,0,0.063556,0,0.336,81.94,681406,241636
"7207",2346,181,0,0,0,0,0.014157,0,1.687,268.42,687365,262552
"7208",1835,104,0,1,1,0,0.042177,0,0.662,324.4,683092,264833
"7209",1720,142,0,1,0,0,0.019659,0,0.408,271.96,683049,264512
"7210",2350,163,0,1,0,0,0.010511,0,0.387,259.38,683059,264445
"7211",1300,86,0,0,0,0,0.005476,0,0.923,268.4,697693,261667
"7212",720,30,0,0,0,0,0.006491,0,0.657,221.75,679205,248850
"7213",1280,65,0,1,0,0,0.044139,0,0.141,321.42,698039,265775
"7214",1698,82,0,0,0,0,0.030594,0,0.868,203,686630,250600
"7215",1580,110,0,0,0,0,0.008139,0,1.25,254.72,701867,264252
"7216",2244,120,0,1,0,0,0.032975,0,1.027,315.8,686890,245950
"7217",1633,106,0,1,0,0,0.053901,0,2.442,164.85,709083,264228
"7218",1240,56,0,0,0,0,0.063314,0,0.807,96.87,687724,234289
"7219",2114,110,0,0,0,0,0.031877,0,2.431,250.26,686250,258426
"7220",1100,60,0,1,0,0,0.151917,0,1.277,561.65,677177,237528
"7221",1072,55,1,1,0,0,0.015042,0,0.3,275.08,693933,247437
"7222",1380,62,0,0,0,0,0.006172,0,0.341,228.82,679280,249160
"7223",1300,55,0,0,0,0,0.003597,0,0.905,227.06,677002,250221
"7224",1490,105,0,1,0,0,0.018085,0,0.424,213.19,682965,264631
"7225",1520,78,1,1,0,0,0.06945,0,2.084,344.07,678866,251607
"7226",3000,101,1,1,0,0,0.014623,0,0.861,219.46,683530,250940
"7227",4800,203,0,1,0,0,0.151917,0,1.277,561.65,677177,237528
"7228",2300,155,0,1,0,0,0.084736,0,1.483,236.28,677754,240718
"7229",2190,140,0,1,0,0,0.056178,0,0.396,301.94,691021,282671
"7230",3005,150,0,1,0,0,0.079941,0,0.986,316.81,688561,238473
"7231",2950,140,1,0,0,0,0.044811,0,1.766,112.28,688306,233510
"7232",2940,120,0,1,0,0,0.044064,0,0.979,331.84,687805,245730
"7233",4800,203,1,0,0,0,0.151917,0,1.277,561.65,677177,237528
"7234",1820,102,0,1,0,0,0.049467,0,0.385,122.85,694621,239166
"7235",2090,115,0,1,0,0,0.01819,0,2.302,260.58,691395,256342
"7236",1163,100,0,0,0,0,0.019039,0,0.192,207.23,680992,258300
"7237",1670,110,0,1,0,0,0.081313,0,1.335,292.18,701505,243026
"7238",2377,120,1,1,0,0,0.148863,0,0.339,352.43,682445,250006
"7239",2396,117,1,1,0,0,0.105233,0,0.212,375,682450,249850
"7240",1960,100,1,1,0,0,0.006305,0,0.11,220.1,683510,251690
"7241",1574,50,1,0,0,0,0.003307,0,0.194,214.67,682085,247240
"7242",1230,70,1,1,0,0,0.061948,0,0.326,117.25,687763,234880
"7243",1450,75,0,1,0,0,0.079403,0,1.325,322.36,687665,246115
"7244",1190,83,0,0,0,0,0.147003,0,2.481,445.69,704194,259518
"7245",1750,85,1,1,0,0,0.008372,0,0.458,246.01,688973,250766
"7246",2058,100,0,1,0,0,0.086045,0,1.334,325.57,687690,246120
"7247",610,30,0,0,0,0,0.033109,0,0.636,183.23,698974,262586
"7248",2150,114,0,0,0,0,0.026301,0,1.158,296.11,698416,232906
"7249",2500,135,0,0,0,0,0.026301,0,1.158,296.11,698416,232906
"7250",983,30,0,0,0,0,0.003753,0,0.206,220,681885,247505
"7251",2471,128,0,0,0,0,0.094919,0,0.807,38.8,681004,242003
"7252",1170,94,0,0,0,0,0.04386,0,1.813,249.04,701062,234556
"7253",1020,52,0,0,0,0,0.014527,0,1.714,199.49,685535,251110
"7254",2300,122,0,0,0,0,0.026301,0,1.158,296.11,698416,232906
"7255",2200,124,0,0,0,0,0.026301,0,1.158,296.11,698416,232906
"7256",1566,85,0,0,0,0,0.031727,0,1.385,262.46,677581,255820
"7257",1550,50,0,1,0,0,0.101724,0,0.566,258.37,682377,239894
"7258",798,30,0,0,0,0,0.042915,0,0.343,183.7,680325,252605
"7259",918,40,0,1,0,0,0.036685,0,0.679,149,679895,247150
"7260",1585,70,0,1,0,0,0.022968,0,4.29,215.92,700550,237783
"7261",1510,65,1,1,0,0,0.05471,0,0.233,110.46,684967,239004
"7262",1810,90,0,1,0,0,0.047833,0,1.626,221.02,699517,234126
"7263",1100,40,0,0,0,0,0.087946,0,1.047,302.66,679890,250365
"7264",1577,62,1,1,0,0,0.004754,0,0.594,242,680820,248670
"7265",1750,100,0,1,0,0,0.145232,0,1.982,466.82,677909,251109
"7266",1560,79,1,1,0,0,0.003918,0,0.301,220,679035,249358
"7267",2314,85,0,1,0,0,0.03036,0,1.208,280.8,679400,250704
"7268",2300,134,1,1,0,0,0.017392,0,0.242,277.79,706185,239856
"7269",2500,100,0,1,0,0,0.041184,0,0.424,326.29,686145,242002
"7270",2200,134,0,1,0,0,0.02046,0,1.211,191,695489,245232
"7271",2900,159,1,1,0,0,0.061466,0,1.522,374.82,678206,243768
"7272",3365,200,0,1,0,0,0.063056,0,1.505,387,678585,243484
"7273",680,32,0,0,0,0,0.01725,0,0.51,217,683003,263890
"7274",1370,81,0,0,0,0,0.074731,0,0.828,94.13,690405,233830
"7275",1253,73,0,0,0,0,0.012923,0,1.166,205.06,706332,234523
"7276",1329,75,0,0,0,0,0.027526,0,0.273,300.05,701933,246958
"7277",1890,92,0,0,0,0,0.003795,0,0.256,220,681897,247556
"7278",1443,90,0,0,0,0,0.058292,0,0.49,305.15,690520,263600
"7279",2666,122,0,1,0,0,0.012572,0,1.313,200.16,695388,245238
"7280",2170,104,1,1,0,0,0.034649,0,0.508,264.34,702570,242130
"7281",3200,150,0,1,0,0,0.004097,0,0.333,213.94,681996,246981
"7282",1590,95,1,1,0,0,0.074818,0,0.683,65.43,681383,242142
"7283",1680,88,0,0,0,0,0.045712,0,0.14,118.13,695138,239076
"7284",730,33,0,0,0,0,0.058192,0,0.407,95.41,682097,240510
"7285",1211,75,0,1,0,0,0.017693,0,0.461,286.28,685713,254861
"7286",1110,30,0,0,0,0,0.003753,0,0.206,220,681885,247505
"7287",1168,68,0,1,0,0,0.024203,0,0.33,161.24,694776,239342
"7288",1330,70,0,1,0,0,0.082213,0,0.618,61.32,681989,240008
"7289",1590,75,0,1,0,0,0.008072,0,0.475,219.87,689316,250132
"7290",1250,72,0,1,0,0,0.032647,0,0.332,121.61,687420,234713
"7291",1240,60,0,1,0,0,0.059124,0,0.77,148.91,688260,234672
"7292",2250,120,0,1,0,0,0.028765,0,1.018,321.75,686262,252701
"7293",1578,70,0,1,0,0,0.022995,0,1.512,167.6,678870,248050
"7294",1700,75,0,0,0,0,0.00823,0,0.16,233.56,683510,251640
"7295",1224,70,0,0,0,0,0.0152,0,0.266,267.18,684963,253839
"7296",1440,80,0,1,0,0,0.048686,0,0.542,135.95,682929,237632
"7297",1775,75,1,1,0,0,0.004403,0,0.062,238.54,696742,261877
"7298",1690,80,0,0,0,0,0.011387,0,0.84,201,678975,248725
"7299",1795,113,0,1,0,0,0.012253,0,0.292,282.43,689581,255191
"7300",2350,117,0,1,0,0,0.037012,0,2.309,203.25,698600,238200
"7301",2190,110,0,1,0,0,0.01966,0,0.696,287.09,679107,258510
"7302",1515,103,0,1,0,0,0.035277,0,0.291,172.74,676149,260150
"7303",1393,95,1,0,0,0,0.032998,0,1.705,261.74,676158,252004
"7304",1090,90,0,1,0,0,0.024925,0,3.372,222.8,677560,271536
"7305",3900,160,0,1,0,0,0.046977,0,0.06,112.01,682812,238959
"7306",2940,148,0,0,0,0,0.03647,0,1.547,276.9,678187,243698
"7307",1660,80,0,1,0,0,0.054963,0,1.275,310.3,679830,250660
"7308",2670,162,0,0,0,0,0.033524,0,0.387,204.99,676594,236852
"7309",1336,90,0,0,0,0,0.062249,0,1.279,346.66,676720,261457
"7310",1102,90,0,0,0,0,0.00322,0,0.64,216.69,675399,245060
"7311",725,21,0,0,0,0,0.019131,0,1.057,212.38,681645,258935
"7312",1405,85,0,0,0,0,0.028907,0,1.879,303,673350,252824
"7313",2200,131,0,0,0,0,0.028011,0,1.081,250.35,683455,253725
"7314",900,38,0,0,0,0,0.076513,0,1.754,360.75,679185,251250
"7315",4150,140,0,0,0,0,0.006329,0,0.587,206.6,681470,247700
"7316",1960,90,0,0,0,0,0.061494,0,0.418,309.13,682330,244795
"7317",1550,92,0,0,0,0,0.037012,0,0.445,221.02,685844,255226
"7318",1211,75,0,0,0,0,0.017693,0,0.461,286.28,685713,254861
"7319",2200,140,1,0,0,0,0.052701,0,0.868,308.74,678002,233431
"7320",1288,66,0,0,0,0,0.017525,0,0.793,256.72,683176,264934
"7321",1700,145,0,1,0,0,0.021822,0,0.092,240.71,699627,258088
"7322",2050,64,0,0,0,0,0.069796,0,0.622,270.6,682275,245920
"7323",3260,105,0,1,0,0,0.039497,0,1.811,247.35,687550,246610
"7324",1100,78,0,1,0,0,0.005764,0,1.234,239.3,673818,250176
"7325",2700,102,0,1,0,0,0.012487,0,0.974,239.36,687209,241951
"7326",1550,80,0,1,0,0,0.004311,0,3.715,213,678085,266145
"7327",1420,72,0,1,0,0,0.004236,0,0.596,230.05,689815,250172
"7328",1250,85,0,1,0,0,0.113201,0,1.157,97.63,677335,253553
"7329",1816,100,0,1,0,0,0.001867,0,0.932,242,677695,255381
"7330",3950,169,1,1,0,0,0.026575,0,0.701,259.6,688818,242840
"7331",1993,107,1,1,0,0,0.02511,0,0.353,191.95,683730,252725
"7332",2890,120,0,1,0,0,0.063603,0,0.374,125.84,688109,244290
"7333",751,25,0,0,0,0,0.010278,0,0.636,214.25,683980,252860
"7334",1250,78,0,0,0,0,0.039335,0,1.965,268.54,677335,256349
"7335",1561,91,0,0,0,0,0.019141,0,0.377,214.82,686042,256117
"7336",1050,59,0,1,0,0,0.057516,0,0.739,141.05,691703,233058
"7337",1595,80,0,1,0,0,0.028787,0,1.386,140.52,685818,265207
"7338",1280,61,0,1,0,0,0.056904,0,0.591,291.21,686829,255594
"7339",1170,50,1,1,0,0,0.005119,0,0.044,239.62,684701,253844
"7340",2079,96,0,1,0,0,0.042993,0,0.408,279.57,689601,250245
"7341",1814,80,0,1,0,0,0.004561,0,0.994,219.5,688273,249725
"7342",1600,73,1,1,0,0,0.005606,0,0.269,247,694779,266599
"7343",1375,86,1,1,0,0,0.017472,0,1.967,190.21,690891,247348
"7344",1580,78,0,1,0,0,0.010075,0,0.202,238.01,675362,245502
"7345",2450,100,0,1,0,0,0.020706,0,0.864,276.01,689663,237450
"7346",2400,120,0,1,0,0,0.069087,0,0.346,130.29,692201,242332
"7347",1545,77,0,1,0,0,0.028787,0,1.386,140.52,685818,265207
"7348",1630,88,0,1,0,0,0.076195,0,0.797,293.91,694245,235718
"7349",1515,73,0,0,0,0,0.003245,0,0.592,242,689448,251190
"7350",1348,97,0,0,0,0,0.009274,0,0.5,256.35,678942,259628
"7351",1440,97,0,0,0,0,0.006631,0,1.759,246.58,693747,249517
"7352",1260,61,0,0,0,0,0.018273,0,0.672,167.95,672098,250538
"7353",1627,61,0,0,0,0,0.059256,0,0.312,378.2,681996,249630
"7354",630,28,1,0,0,0,0.010051,0,1.085,237.03,695943,262566
"7355",1590,96,0,0,0,0,0.019699,0,1.572,192.27,679368,242314
"7356",1669,106,0,0,0,0,0.052896,0,1.327,342.38,689994,236754
"7357",1730,115,0,1,0,0,0.022423,0,0.643,208.37,690172,282864
"7358",1301,76,1,1,0,0,0.01556,0,0.858,230,683810,253490
"7359",1418,78,0,1,0,0,0.010762,0,0.612,247.13,686653,255443
"7360",807,45,1,0,0,0,0.020491,0,0.525,183.33,672451,250523
"7361",1030,40,0,0,1,0,0.080399,0,1.448,418.3,685625,246190
"7362",1935,70,0,1,0,0,0.002292,0,0.94,215.08,682270,248240
"7363",1992,150,0,1,1,0,0.021437,0,0.725,253.1,681315,258811
"7364",1940,109,1,1,0,0,0.017559,0,0.731,211.02,683106,263692
"7365",1650,87,1,1,0,0,0.030072,0,1.015,232.45,677353,253718
"7366",2180,110,0,0,0,0,0.007495,0,1.139,261.25,678129,243290
"7367",2020,104,0,0,0,0,0.049375,0,2.006,255.97,678611,252226
"7368",1158,65,0,0,0,0,0.007145,0,0.614,232.3,678976,259772
"7369",1380,84,0,0,0,0,0.0837,0,1.665,104.02,685544,265363
"7370",2200,80,0,0,0,0,0.037437,0,0.35,150.75,682520,244300
"7371",1386,90,0,0,0,0,0.04954,0,1.753,186.87,675777,254645
"7372",930,40,0,1,0,0,0.080399,0,1.448,418.3,685625,246190
"7373",1204,45,0,0,0,0,0.075454,0,1.393,54.75,678730,247500
"7374",1340,65,0,1,0,0,0.013169,0,2.041,196.43,687057,262036
"7375",1320,72,1,1,0,0,0.025578,0,0.128,191.19,691886,282227
"7376",1195,50,0,0,0,0,0.01022,0,3.505,190.28,678010,263271
"7377",1242,60,0,1,0,0,0.024709,0,1.06,231.7,683125,250365
"7378",1029,51,0,0,0,0,0.007905,0,0.805,237.92,684090,253015
"7379",1700,70,0,1,0,0,0.012542,0,0.834,269.77,686782,240822
"7380",1100,67,0,1,0,0,0.002485,0,0.852,220,676946,250200
"7381",1690,70,0,1,0,0,0.031205,0,1.103,331.68,698193,232854
"7382",1520,67,0,1,0,0,0.024873,0,1.133,204.82,682505,243449
"7383",1530,70,0,1,0,0,0.007306,0,0.988,227.47,684420,251440
"7384",1605,95,0,1,0,0,0.012982,0,0.553,263,677455,254408
"7385",1400,85,0,1,0,0,0.056601,0,0.675,389.29,677714,233538
"7386",2600,115,0,1,0,0,0.074277,0,0.523,381.09,674703,248814
"7387",1360,60,0,1,0,0,0.041627,0,0.762,307.87,687755,252105
"7388",1476,110,0,1,0,0,0.106285,0,0.286,62.08,702240,241420
"7389",1650,120,0,1,0,0,0.034368,0,0.984,253.29,712317,236126
"7390",3200,170,0,1,0,0,0.071342,0,1.27,172.46,699832,233726
"7391",2750,135,0,1,0,0,0.047066,0,0.689,265.18,687153,252672
"7392",1923,107,0,0,0,0,0.02511,0,0.353,191.95,683730,252725
"7393",1350,87,0,0,0,0,0.01528,0,1.343,209.33,682453,262980
"7394",1400,90,0,0,0,0,0.006419,0,0.722,254.61,693882,263165
"7395",1655,113,0,0,0,0,0.085694,0,1.716,320.61,695418,262917
"7396",1580,81,0,0,0,0,0.050723,0,0.468,285.73,696705,233251
"7397",2450,166,0,0,0,0,0.010489,0,0.544,251.01,700131,262816
"7398",1978,104,0,0,0,0,0.012393,0,2.555,262.14,671935,253366
"7399",1120,53,0,0,0,0,0.067702,0,0.475,0,681878,239820
"7400",4181,155,0,0,0,0,0.053521,0,1.241,323.91,684403,248405
"7401",1390,47,0,0,0,0,0.014216,0,0.345,192.14,680760,246940
"7402",1426,79,0,0,0,0,0.039187,0,1.58,136.39,685665,265341
"7403",689,34,1,1,0,0,0.001888,0,1.033,189.9,671888,251207
"7404",1210,47,0,1,0,0,0.002524,1,1.014,237,686070,251595
"7405",570,25,1,0,0,0,0.012389,0,0.48,215,683810,252850
"7406",623,27,0,0,0,0,0.018405,0,1.072,253.19,696255,262823
"7407",1135,59,0,1,0,0,0.009348,0,0.04,250.93,689612,254938
"7408",875,50,0,0,0,0,0.103224,1,0.659,26.6,682140,245545
"7409",1127,70,0,0,0,0,0.036062,0,0.602,160.7,685068,254276
"7410",1485,60,0,0,0,0,0.040561,0,1.781,299.78,677526,251367
"7411",1832,97,0,0,0,1,0.083173,0,1.566,77.14,691918,232208
"7412",870,33,0,0,0,0,0.075738,0,0.95,393.1,683915,248725
"7413",750,39,0,1,0,0,0.025485,0,0.548,272.39,675767,249865
"7414",1600,50,0,0,1,1,0.052526,0,1.118,120.54,687892,234011
"7415",1494,90,0,1,1,0,0.013173,0,0.736,232.32,683148,263716
"7416",1690,73,1,1,0,0,0.023968,0,0.761,185.87,688562,253338
"7417",1148,73,0,1,0,0,0.172587,0,0.277,495.14,707094,235123
"7418",3600,80,0,0,0,0,0.057428,0,0.51,272.49,683185,247590
"7419",1165,46,1,1,0,0,0.011257,0,0.912,238.6,683705,253460
"7420",1189,78,0,1,0,0,0.012076,0,0.354,259.27,686665,256234
"7421",1400,80,0,1,0,0,0.01928,0,0.928,179.72,671929,250732
"7422",1365,85,1,1,0,0,0.007319,0,0.711,220.64,686938,263440
"7423",1570,80,0,1,0,0,0.117558,0,0.7,440.08,697735,233294
"7424",907,63,0,1,0,0,0.003923,0,1.381,235.5,701931,243121
"7425",3381,95,0,1,0,0,0.021765,0,0.459,216.75,684655,245435
"7426",1409,90,1,1,0,0,0.125714,0,0.552,27.22,681201,242248
"7427",1434,75,0,1,0,0,0.039697,0,0.818,102.17,679340,247235
"7428",1568,85,1,1,0,0,0.043017,0,0.79,177.9,687893,245485
"7429",2100,48,0,0,0,0,0.026129,0,0.736,301.1,683660,247525
"7430",2020,75,1,1,0,0,0.004231,0,0.311,209.5,681650,247115
"7431",1490,95,0,1,0,0,0.018982,0,0.435,193.37,685039,254073
"7432",1167,80,0,1,0,0,0.056287,0,1.045,92.81,686929,235906
"7433",1247,74,0,1,0,0,0.006351,0,0.81,243.24,674391,249358
"7434",2090,102,0,1,0,0,0.024891,0,1.138,184.3,678255,249050
"7435",1730,120,0,1,0,0,0.02151,0,0.943,182.86,694295,254438
"7436",2380,134,1,1,0,0,0.02256,0,0.709,289.29,697358,244936
"7437",2800,175,0,0,0,0,0.015965,0,2.459,236.69,675050,252524
"7438",3100,143,1,1,0,0,0.002392,0,0.637,242,681802,249294
"7439",3906,135,0,1,0,0,0.079006,0,0.562,320.36,681985,250165
"7440",3400,185,1,1,0,0,0.002392,0,0.637,242,681802,249294
"7441",1696,101,0,1,0,0,0.069183,0,2.2,406.91,675779,243533
"7442",2250,120,1,1,0,0,0.011028,0,1.506,265.04,683287,262913
"7443",2203,120,0,1,0,0,0.01335,0,0.15,212.17,673042,250953
"7444",1680,97,0,1,0,0,0.006627,0,0.588,232.07,673135,250461
"7445",2030,132,1,1,0,0,0.065306,0,1.179,349.65,701585,240763
"7446",1740,150,0,1,0,0,0.029726,0,1.079,163.65,695111,255594
"7447",1631,110,0,1,0,0,0.037867,0,1.798,273.93,686055,257765
"7448",3950,117,0,1,0,0,0.056673,0,1.466,258.52,692663,236102
"7449",1992,115,0,1,0,0,0.017191,0,0.747,264.68,681367,258787
"7450",1300,90,1,1,0,0,0.013046,1,1.229,276.47,685735,253138
"7451",2400,120,1,1,0,0,0.039208,0,0.46,184.39,699442,232956
"7452",1949,96,0,1,0,0,0.032967,0,0.656,204.31,674226,247983
"7453",1640,107,1,0,0,0,0.009537,0,0.241,263.22,696592,245415
"7454",2230,114,1,0,0,0,0.002392,0,0.637,242,681802,249294
"7455",2650,149,1,1,0,0,0.002392,0,0.637,242,681802,249294
"7456",2310,130,0,0,0,0,0.12142,0,0.338,97.06,681520,242910
"7457",2661,110,0,1,0,0,0.007795,0,0.355,211.25,679075,249225
"7458",2500,130,0,1,0,0,0.119679,0,1.523,413.77,680645,250215
"7459",1308,76,1,1,0,0,0.012335,0,0.875,224.45,683725,253412
"7460",1223,97,0,0,0,0,0.004076,0,0.911,242,693444,247809
"7461",1300,66,0,0,0,0,0.099561,0,1.065,115.18,677595,253515
"7462",1500,91,0,0,0,0,0.035991,0,1.429,285.44,676955,251445
"7463",967,45,0,0,0,0,0.033093,0,0.84,211.05,682765,253150
"7464",1876,88,0,0,0,0,0.070603,0,0.6,228.13,688101,234754
"7465",1640,111,0,0,0,0,0.011812,0,2.277,222.37,692803,264890
"7466",1180,69,0,0,0,0,0.021092,0,1.062,214.48,704529,242930
"7467",2303,89,0,0,0,0,0.05773,0,1.458,333.01,676153,247757
"7468",2195,90,0,0,0,0,0.05773,0,1.458,333.01,676153,247757
"7469",1217,78,0,0,0,0,0.11168,0,1.216,87.24,677392,253447
"7470",2250,114,0,0,0,0,0.017349,0,1.379,269.12,679137,255280
"7471",3500,130,0,0,0,0,0.092407,0,1.213,462.2,685050,247185
"7472",2085,93,0,0,0,0,0.026356,0,2.151,178.23,689609,245907
"7473",1554,97,0,0,0,0,0.018684,0,0.959,203.11,672996,255688
"7474",1760,84,0,0,0,0,0.016958,0,0.828,222.8,683935,251095
"7475",3800,176,0,0,0,0,0.039683,0,1.229,223.26,695936,233738
"7476",1381,95,0,0,0,0,0.006306,0,1.789,243.82,693736,249624
"7477",2000,108,0,0,0,0,0.01548,0,0.145,164.27,695056,238966
"7478",680,34,0,0,0,0,0.034815,0,0.787,314.03,674692,250001
"7479",1325,87,0,0,0,0,0.01424,0,0.522,221.89,679677,259412
"7480",2562,143,0,0,0,0,0.010021,0,0.764,224.17,679818,248938
"7481",1895,117,0,0,0,0,0.009586,0,0.627,269.22,693916,263042
"7482",650,32,0,1,0,0,0.115984,0,0.622,0,681661,239979
"7483",852,31,0,1,0,0,0.001299,0,0.832,175.21,682232,241319
"7484",1295,50,0,0,0,0,0.010941,0,1.225,178.98,682506,243174
"7485",1781,80,1,1,0,0,0.037944,0,0.889,321.57,691969,235753
"7486",1496,82,0,1,0,0,0.024201,0,1.479,266.2,695442,244422
"7487",1350,78,0,1,0,0,0.082231,0,0.541,345.55,687536,251927
"7488",2051,120,0,1,0,0,0.080307,0,0.568,205.51,675737,249584
"7489",2550,120,1,1,0,0,0.08786,0,0.429,418.22,677837,245829
"7490",1600,110,0,0,0,0,0.042246,0,2.878,153.08,690496,246511
"7491",3950,165,0,1,0,0,0.083388,0,1.586,320.61,679920,250960
"7492",1319,50,0,0,0,0,0.015868,0,0.114,169.51,681600,246246
"7493",1663,101,0,0,0,0,0.010018,0,3.946,220.47,677903,265925
"7494",822,29,0,0,0,0,0.025862,0,1.018,204.08,678595,248765
"7495",522,31,0,0,0,0,0.073663,0,0.187,50.68,682202,239557
"7496",1745,78,0,0,0,0,0.073541,0,0.611,0.52,681813,240000
"7497",2140,96,0,0,0,0,0.012389,0,0.48,215,683810,252850
"7498",4350,162,0,1,0,1,0.141883,0,0.81,322.76,683971,237326
